account_id,signup_date,plan_tier,seats,industry,country,referral_source,is_trial,target_churn,tenure_days,current_plan_tier,current_seats,current_mrr,current_arr,billing_frequency,num_upgrades_180d,num_downgrades_180d,num_plan_changes_180d,sub_tenure_days,total_usage_30d,avg_daily_usage_30d,total_errors_30d,unique_features_30d,total_usage_90d,avg_daily_usage_90d,total_errors_90d,unique_features_90d,avg_feature_duration_sec_overall,num_tickets_90d,avg_resolution_days_90d,avg_satisfaction_90d,num_escalations_90d,overall_avg_resolution_days,overall_avg_satisfaction,pct_high_priority_tickets_overall
A-5a215a,2024-01-05,Enterprise,87,EdTech,FR,other,False,0,270,Enterprise,87.0,17313.0,207756.0,monthly,1.0,0.0,8.0,13,15.0,7.5,0.0,2.0,62.0,8.857142857142858,4.0,6.0,319.27142857142854,1.0,1.0,5.0,0.0,1.472222222222222,4.0,0.3333333333333333
A-3f9cc0,2024-06-03,Basic,22,HealthTech,US,event,False,1,120,Enterprise,30.0,5970.0,71640.0,monthly,1.0,2.0,6.0,58,61.0,7.625,14.0,7.0,110.0,8.461538461538462,15.0,11.0,303.825,1.0,1.8333333333333333,0.0,0.0,1.1875,4.5,0.75
A-f9cc74,2024-10-12,Enterprise,30,DevTools,FR,partner,True,0,-11,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,9.0,9.0,0.0,1.0,60.0,10.0,1.0,6.0,265.4186046511628,1.0,2.4166666666666665,4.0,0.0,1.9375,4.666666666666667,0.0
A-ed510f,2023-01-17,Basic,42,Cybersecurity,IN,partner,False,0,623,Pro,42.0,2058.0,24696.0,monthly,1.0,0.0,3.0,13,24.0,12.0,0.0,2.0,39.0,9.75,0.0,4.0,345.55,1.0,0.4583333333333333,4.0,0.0,1.8564814814814814,4.0,0.4444444444444444
A-5c9849,2024-11-03,Basic,19,EdTech,IN,partner,False,1,-33,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,0.0,0.0,0.0,0.0,12.0,12.0,0.0,1.0,320.97727272727275,0.0,0.0,0.0,0.0,2.4791666666666665,0.0,0.5
A-a7bd4b,2023-02-15,Enterprise,5,Cybersecurity,US,ads,False,1,594,Basic,18.0,342.0,4104.0,monthly,1.0,0.0,4.0,6,35.0,11.666666666666666,4.0,3.0,92.0,10.222222222222221,5.0,9.0,300.875,0.0,0.0,0.0,0.0,1.5083333333333333,3.3333333333333335,0.8
A-d4ac0e,2024-04-20,Basic,18,DevTools,UK,ads,False,0,164,Basic,28.0,532.0,6384.0,annual,2.0,0.0,11.0,0,8.0,8.0,1.0,1.0,53.0,8.833333333333334,6.0,6.0,309.71014492753625,1.0,0.75,0.0,0.0,0.9444444444444445,4.0,0.6666666666666666
A-ffdfd5,2024-04-13,Basic,3,EdTech,US,organic,False,0,171,Pro,92.0,4508.0,54096.0,annual,1.0,0.0,4.0,17,19.0,6.333333333333333,1.0,3.0,49.0,8.166666666666666,2.0,6.0,241.22727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A-0dbdc6,2023-02-12,Pro,30,Cybersecurity,DE,other,False,0,597,Pro,30.0,1470.0,17640.0,annual,0.0,0.0,2.0,91,15.0,7.5,2.0,2.0,80.0,8.88888888888889,6.0,7.0,325.4347826086956,0.0,0.0,0.0,0.0,1.7777777777777777,0.0,0.0
A-7cfe77,2024-07-10,Pro,69,DevTools,US,ads,False,1,83,Pro,69.0,3381.0,40572.0,monthly,1.0,1.0,2.0,38,25.0,12.5,3.0,2.0,25.0,12.5,3.0,2.0,308.4117647058824,0.0,0.0,0.0,0.0,1.1666666666666667,3.6666666666666665,0.5
A-1f0636,2024-01-01,Pro,105,EdTech,AU,partner,False,0,274,Basic,105.0,1995.0,23940.0,annual,2.0,0.0,5.0,29,20.0,10.0,0.0,2.0,61.0,8.714285714285714,0.0,7.0,318.8070175438597,1.0,0.7083333333333334,3.0,0.0,1.6041666666666667,3.5,1.0
A-40de06,2023-05-08,Enterprise,28,Cybersecurity,US,event,False,0,512,Basic,60.0,1140.0,13680.0,annual,2.0,0.0,5.0,18,32.0,8.0,1.0,4.0,93.0,9.3,3.0,10.0,293.0131578947368,0.0,0.0,0.0,0.0,1.6805555555555554,4.0,0.3333333333333333
A-cb5333,2024-03-26,Pro,33,DevTools,US,ads,False,0,189,Enterprise,33.0,6567.0,78804.0,monthly,0.0,1.0,12.0,1,13.0,13.0,0.0,1.0,98.0,9.8,6.0,8.0,339.2916666666667,0.0,0.0,0.0,0.0,1.28125,3.0,0.5
A-309e54,2024-12-09,Pro,15,DevTools,US,other,False,1,-69,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,8.0,8.0,0.0,1.0,21.0,7.0,2.0,3.0,338.02222222222224,2.0,1.625,0.0,0.0,0.9916666666666666,3.0,0.6
A-6e7827,2023-03-26,Basic,1,DevTools,US,other,False,0,555,Enterprise,11.0,2189.0,26268.0,monthly,0.0,0.0,2.0,32,12.0,6.0,7.0,2.0,78.0,9.75,10.0,7.0,301.9189189189189,1.0,1.4583333333333333,3.0,0.0,1.4583333333333333,3.0,0.0
A-50bb9f,2024-07-12,Pro,2,Cybersecurity,US,organic,False,0,81,Pro,7.0,343.0,4116.0,monthly,1.0,0.0,2.0,51,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1.0,347.1818181818182,2.0,2.1458333333333335,0.0,0.0,1.3869047619047616,4.0,0.42857142857142855
A-5fe118,2024-11-07,Enterprise,39,Cybersecurity,US,other,False,1,-37,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,13.0,6.5,0.0,2.0,21.0,7.0,0.0,3.0,271.8235294117647,0.0,0.0,0.0,0.0,0.7916666666666666,4.0,1.0
A-5247b3,2024-03-12,Pro,16,FinTech,UK,partner,True,1,203,Pro,16.0,784.0,9408.0,monthly,2.0,0.0,6.0,6,58.0,11.6,0.0,5.0,115.0,11.5,3.0,9.0,297.6666666666667,2.0,2.520833333333333,4.5,0.0,1.9083333333333332,4.0,0.8
A-f44180,2023-02-13,Pro,9,Cybersecurity,UK,event,False,0,596,Enterprise,35.0,0.0,0.0,annual,0.0,0.0,2.0,93,0.0,0.0,0.0,0.0,54.0,9.0,4.0,6.0,322.6363636363636,0.0,0.0,0.0,0.0,1.9375,5.0,0.5
A-c16cf7,2024-10-16,Pro,13,EdTech,US,event,True,1,-15,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,34.0,8.5,4.0,4.0,78.0,9.75,7.0,8.0,252.90196078431373,0.0,0.0,0.0,0.0,1.8333333333333335,3.0,0.0
A-d42431,2024-06-09,Enterprise,22,FinTech,FR,ads,True,1,114,Basic,22.0,418.0,5016.0,annual,1.0,1.0,4.0,30,21.0,10.5,1.0,2.0,46.0,11.5,6.0,4.0,299.6904761904762,1.0,1.9583333333333333,5.0,0.0,1.0104166666666667,4.0,0.75
A-6965e1,2024-11-25,Basic,13,DevTools,US,organic,False,1,-55,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,56.0,11.2,0.0,5.0,86.0,10.75,1.0,8.0,290.03636363636366,1.0,2.375,0.0,0.0,1.625,3.0,0.3333333333333333
A-0354fe,2024-10-22,Basic,34,Cybersecurity,US,other,False,1,-21,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,0.0,0.0,0.0,0.0,15.0,7.5,3.0,2.0,314.43589743589746,0.0,0.0,0.0,0.0,1.3333333333333335,5.0,0.5
A-0a62f5,2024-09-11,Pro,16,FinTech,UK,partner,False,1,20,Enterprise,16.0,3184.0,38208.0,monthly,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,15.0,7.5,0.0,2.0,290.75,0.0,0.0,0.0,0.0,2.4583333333333335,0.0,1.0
A-f5641b,2024-03-30,Pro,31,EdTech,US,other,False,0,185,Enterprise,31.0,6169.0,74028.0,monthly,1.0,1.0,4.0,56,0.0,0.0,0.0,0.0,38.0,9.5,5.0,4.0,327.45714285714286,2.0,2.729166666666667,3.0,1.0,1.9791666666666665,3.0,0.75
A-b44e3e,2024-02-12,Basic,40,Cybersecurity,UK,ads,False,0,232,Pro,40.0,0.0,0.0,monthly,2.0,0.0,4.0,70,29.0,14.5,0.0,2.0,40.0,13.333333333333334,0.0,3.0,298.54545454545456,0.0,0.0,0.0,0.0,1.6666666666666667,4.333333333333333,0.6666666666666666
A-3b37d9,2023-01-27,Enterprise,23,FinTech,US,event,False,1,613,Enterprise,23.0,0.0,0.0,monthly,0.0,0.0,0.0,126,0.0,0.0,0.0,0.0,19.0,6.333333333333333,3.0,3.0,277.36842105263156,1.0,1.1666666666666667,0.0,0.0,1.5,4.5,0.4
A-54d94a,2023-05-01,Basic,27,Cybersecurity,IN,event,False,0,519,Pro,27.0,1323.0,15876.0,monthly,0.0,0.0,1.0,56,15.0,7.5,0.0,2.0,92.0,10.222222222222221,1.0,7.0,313.4807692307692,2.0,2.625,3.0,0.0,2.2395833333333335,3.5,0.0
A-7f29a7,2024-09-18,Basic,41,Cybersecurity,UK,event,True,1,13,Basic,41.0,779.0,9348.0,monthly,0.0,0.0,0.0,5,22.0,7.333333333333333,2.0,3.0,63.0,7.875,2.0,7.0,287.12280701754383,1.0,1.0,4.0,0.0,1.0,4.0,1.0
A-089363,2023-05-06,Basic,2,FinTech,AU,event,False,0,514,Enterprise,10.0,1990.0,23880.0,annual,1.0,0.0,5.0,54,5.0,5.0,1.0,1.0,46.0,9.2,2.0,5.0,299.7962962962963,1.0,2.4583333333333335,4.0,0.0,1.4583333333333333,3.6666666666666665,0.3333333333333333
A-524364,2024-12-31,Enterprise,3,DevTools,FR,partner,False,0,-91,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,13.0,13.0,4.0,1.0,24.0,12.0,4.0,2.0,303.6923076923077,0.0,0.0,0.0,0.0,2.5833333333333335,4.5,0.5
A-855a48,2023-12-22,Pro,14,EdTech,US,partner,True,0,284,Enterprise,60.0,11940.0,143280.0,annual,0.0,0.0,3.0,63,31.0,10.333333333333334,0.0,3.0,70.0,10.0,0.0,6.0,312.09302325581393,1.0,2.7083333333333335,3.0,0.0,1.65,3.6666666666666665,0.8
A-756192,2023-06-11,Basic,19,FinTech,IN,other,False,0,478,Enterprise,19.0,0.0,0.0,monthly,0.0,0.0,4.0,3,19.0,9.5,2.0,2.0,86.0,10.75,5.0,7.0,288.0344827586207,0.0,0.0,0.0,0.0,1.5555555555555556,4.0,0.6666666666666666
A-49b828,2023-05-05,Pro,6,FinTech,IN,ads,False,0,515,Pro,14.0,686.0,8232.0,monthly,0.0,0.0,2.0,53,26.0,13.0,3.0,2.0,57.0,11.4,3.0,5.0,272.7241379310345,0.0,0.0,0.0,0.0,0.6666666666666666,4.0,0.0
A-c7ffc2,2023-01-27,Pro,30,Cybersecurity,US,partner,True,0,613,Basic,30.0,570.0,6840.0,monthly,0.0,0.0,1.0,15,33.0,8.25,2.0,4.0,85.0,9.444444444444445,3.0,9.0,302.1607142857143,0.0,0.0,0.0,0.0,2.666666666666667,3.0,0.5
A-751c58,2024-07-18,Basic,15,FinTech,UK,organic,False,1,75,Basic,18.0,342.0,4104.0,annual,3.0,0.0,6.0,11,23.0,7.666666666666667,2.0,3.0,73.0,9.125,4.0,7.0,314.93333333333334,1.0,0.3333333333333333,0.0,0.0,1.6354166666666665,4.0,0.0
A-72799b,2023-11-13,Enterprise,20,DevTools,FR,event,False,0,323,Pro,30.0,0.0,0.0,monthly,0.0,1.0,4.0,29,0.0,0.0,0.0,0.0,25.0,8.333333333333334,1.0,3.0,277.74,1.0,2.2916666666666665,5.0,0.0,1.3958333333333333,4.5,0.5
A-812c5b,2024-02-25,Basic,55,DevTools,CA,organic,False,0,219,Basic,55.0,1045.0,12540.0,monthly,0.0,0.0,4.0,68,34.0,8.5,1.0,4.0,101.0,9.181818181818182,7.0,8.0,319.77777777777777,1.0,0.5833333333333334,0.0,0.0,1.125,4.0,0.75
A-69b156,2023-11-21,Pro,7,EdTech,US,other,False,0,315,Enterprise,13.0,2587.0,31044.0,monthly,0.0,0.0,2.0,15,0.0,0.0,0.0,0.0,43.0,10.75,2.0,4.0,289.5,3.0,1.3194444444444444,4.0,0.0,1.3333333333333335,4.0,0.5714285714285714
A-075038,2023-05-12,Basic,17,HealthTech,UK,ads,False,0,508,Enterprise,17.0,3383.0,40596.0,annual,0.0,0.0,5.0,43,57.0,9.5,4.0,6.0,160.0,10.0,8.0,13.0,290.5245901639344,0.0,0.0,0.0,0.0,2.0833333333333335,3.0,1.0
A-940b8b,2024-03-19,Basic,1,HealthTech,DE,organic,False,0,196,Enterprise,10.0,0.0,0.0,monthly,1.0,0.0,5.0,18,19.0,9.5,3.0,2.0,59.0,9.833333333333334,9.0,5.0,314.55882352941177,0.0,0.0,0.0,0.0,1.6041666666666667,4.0,0.5
A-2d1036,2024-06-14,Pro,69,FinTech,US,ads,False,1,109,Pro,69.0,3381.0,40572.0,monthly,0.0,1.0,9.0,6,8.0,8.0,0.0,1.0,83.0,10.375,5.0,7.0,251.27118644067798,1.0,0.8333333333333334,5.0,1.0,1.8958333333333335,4.5,0.25
A-0f6450,2024-12-27,Pro,28,FinTech,US,other,True,1,-87,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,21.0,10.5,1.0,2.0,46.0,9.2,1.0,5.0,312.70588235294116,0.0,0.0,0.0,0.0,1.2395833333333333,3.8333333333333335,0.125
A-9affe6,2023-03-22,Pro,7,Cybersecurity,US,other,False,0,559,Basic,18.0,342.0,4104.0,monthly,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0,40.0,10.0,3.0,3.0,319.390243902439,1.0,2.6666666666666665,0.0,0.0,2.4166666666666665,3.0,0.6666666666666666
A-80eeb6,2023-05-09,Enterprise,22,Cybersecurity,UK,organic,False,0,511,Pro,25.0,1225.0,14700.0,annual,1.0,1.0,3.0,13,30.0,10.0,2.0,3.0,52.0,10.4,2.0,4.0,312.62295081967216,0.0,0.0,0.0,0.0,1.6770833333333335,3.6666666666666665,0.75
A-d4e0d4,2024-10-18,Basic,117,FinTech,US,other,False,0,-17,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,11.0,11.0,1.0,1.0,68.0,11.333333333333334,2.0,6.0,301.1489361702128,1.0,2.2083333333333335,3.0,0.0,1.6354166666666667,4.0,0.25
A-c7e58b,2023-06-25,Pro,3,HealthTech,IN,other,False,0,464,Pro,16.0,0.0,0.0,monthly,0.0,0.0,3.0,24,0.0,0.0,0.0,0.0,52.0,10.4,3.0,4.0,302.46875,1.0,0.6666666666666666,3.0,0.0,1.3055555555555556,3.3333333333333335,0.0
A-016043,2024-07-31,Basic,4,EdTech,CA,organic,True,0,62,Basic,13.0,247.0,2964.0,monthly,1.0,0.0,3.0,3,12.0,12.0,0.0,1.0,40.0,10.0,3.0,4.0,273.13953488372096,0.0,0.0,0.0,0.0,0.6666666666666667,4.0,1.0
A-bbe56f,2023-02-16,Enterprise,21,HealthTech,US,ads,False,0,593,Pro,21.0,1029.0,12348.0,annual,0.0,0.0,0.0,168,0.0,0.0,0.0,0.0,23.0,11.5,0.0,2.0,236.10526315789474,1.0,0.2916666666666667,3.0,0.0,1.1458333333333333,4.0,0.0
A-7c5768,2024-03-02,Enterprise,3,HealthTech,UK,event,False,0,213,Pro,6.0,0.0,0.0,monthly,0.0,0.0,3.0,3,0.0,0.0,0.0,0.0,35.0,11.666666666666666,0.0,3.0,319.5609756097561,1.0,0.7916666666666666,0.0,0.0,1.2361111111111112,5.0,0.6666666666666666
A-751bd4,2024-07-12,Pro,10,Cybersecurity,UK,partner,False,0,81,Basic,10.0,190.0,2280.0,monthly,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,13.0,13.0,0.0,1.0,419.85714285714283,0.0,0.0,0.0,0.0,0.7291666666666666,4.0,0.75
A-4e0e85,2023-09-08,Enterprise,6,DevTools,US,organic,False,0,389,Basic,15.0,0.0,0.0,annual,0.0,0.0,4.0,11,0.0,0.0,0.0,0.0,8.0,8.0,0.0,1.0,286.25,1.0,2.3333333333333335,5.0,0.0,2.2083333333333335,5.0,0.5
A-ad3abd,2023-03-03,Pro,44,FinTech,US,event,False,0,578,Pro,44.0,2156.0,25872.0,monthly,0.0,0.0,0.0,73,4.0,4.0,0.0,1.0,39.0,7.8,0.0,5.0,338.6,0.0,0.0,0.0,0.0,0.7916666666666667,3.0,0.5
A-e19ff6,2023-07-28,Enterprise,1,Cybersecurity,UK,partner,False,0,431,Enterprise,2.0,0.0,0.0,annual,0.0,0.0,4.0,51,5.0,5.0,0.0,1.0,68.0,8.5,4.0,6.0,303.1951219512195,0.0,0.0,0.0,0.0,1.2777777777777777,4.666666666666667,1.0
A-7920cc,2023-11-23,Pro,39,Cybersecurity,FR,ads,False,0,313,Basic,39.0,741.0,8892.0,monthly,0.0,0.0,4.0,9,23.0,11.5,0.0,2.0,45.0,9.0,2.0,5.0,298.2352941176471,0.0,0.0,0.0,0.0,1.5916666666666666,4.333333333333333,0.2
A-5a92e7,2024-06-11,Pro,4,HealthTech,US,ads,False,1,112,Pro,28.0,1372.0,16464.0,monthly,0.0,0.0,9.0,3,36.0,12.0,3.0,3.0,115.0,9.583333333333334,16.0,10.0,303.1095890410959,1.0,2.875,0.0,0.0,2.0347222222222223,4.75,0.6666666666666666
A-fdfc91,2023-05-06,Basic,29,Cybersecurity,US,ads,False,0,514,Basic,111.0,2109.0,25308.0,monthly,0.0,0.0,5.0,17,23.0,11.5,0.0,2.0,49.0,12.25,0.0,4.0,272.98148148148147,0.0,0.0,0.0,0.0,1.2604166666666667,4.0,1.0
A-1e50e0,2023-02-21,Pro,19,Cybersecurity,DE,other,True,0,588,Enterprise,19.0,3781.0,45372.0,annual,0.0,0.0,1.0,26,26.0,13.0,0.0,2.0,26.0,13.0,0.0,2.0,304.3888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A-1e1b80,2023-09-12,Enterprise,50,FinTech,CA,other,False,1,385,Enterprise,50.0,0.0,0.0,monthly,0.0,0.0,4.0,9,48.0,9.6,3.0,5.0,71.0,8.875,6.0,8.0,308.0508474576271,1.0,2.875,3.0,0.0,1.7916666666666667,3.2,0.6666666666666666
A-659280,2023-11-17,Enterprise,13,FinTech,IN,event,True,1,319,Basic,13.0,247.0,2964.0,monthly,0.0,0.0,3.0,68,51.0,12.75,3.0,4.0,68.0,11.333333333333334,9.0,6.0,306.5192307692308,1.0,0.9166666666666666,5.0,0.0,0.3333333333333333,4.333333333333333,0.0
A-f6b2fb,2024-04-23,Basic,23,DevTools,AU,event,False,0,161,Basic,23.0,437.0,5244.0,annual,1.0,1.0,6.0,48,26.0,8.666666666666666,1.0,3.0,71.0,10.142857142857142,9.0,6.0,297.44,0.0,0.0,0.0,0.0,2.291666666666667,4.0,0.4
A-cb6cc6,2023-04-03,Basic,13,DevTools,US,ads,True,0,547,Pro,25.0,1225.0,14700.0,monthly,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,41.0,8.2,2.0,5.0,311.96666666666664,0.0,0.0,0.0,0.0,0.4791666666666667,4.0,0.5
A-d62e02,2024-08-20,Pro,6,Cybersecurity,US,partner,False,0,42,Enterprise,10.0,1990.0,23880.0,monthly,0.0,1.0,0.0,28,0.0,0.0,0.0,0.0,23.0,11.5,0.0,2.0,351.5,0.0,0.0,0.0,0.0,1.5,4.0,1.0
A-d535f6,2024-09-03,Basic,12,DevTools,US,organic,True,1,28,Enterprise,12.0,2388.0,28656.0,monthly,0.0,0.0,2.0,2,16.0,8.0,5.0,2.0,60.0,10.0,5.0,6.0,299.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A-39868b,2024-03-17,Pro,9,FinTech,AU,partner,False,0,198,Enterprise,9.0,1791.0,21492.0,annual,0.0,0.0,2.0,101,30.0,10.0,1.0,3.0,54.0,10.8,1.0,5.0,337.72727272727275,0.0,0.0,0.0,0.0,1.625,4.25,0.3333333333333333
A-3cc791,2024-01-10,Enterprise,6,EdTech,US,other,False,1,265,Pro,6.0,294.0,3528.0,annual,0.0,0.0,4.0,85,7.0,7.0,0.0,1.0,26.0,8.666666666666666,0.0,3.0,355.95238095238096,2.0,2.333333333333333,3.0,0.0,2.25,4.25,0.6
A-337bc1,2023-07-19,Pro,30,Cybersecurity,US,organic,True,0,440,Pro,30.0,0.0,0.0,annual,2.0,2.0,3.0,3,22.0,11.0,2.0,2.0,51.0,10.2,7.0,5.0,339.18918918918916,0.0,0.0,0.0,0.0,1.5416666666666667,4.5,0.5
A-58b9ff,2024-05-31,Enterprise,2,DevTools,IN,partner,False,1,123,Pro,63.0,3087.0,37044.0,monthly,0.0,1.0,9.0,4,58.0,11.6,1.0,5.0,109.0,10.9,4.0,7.0,312.05263157894734,0.0,0.0,0.0,0.0,2.75,4.0,0.0
A-bf7919,2024-11-27,Pro,3,HealthTech,US,organic,False,1,-57,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,15.0,15.0,0.0,1.0,18.0,9.0,0.0,2.0,293.6666666666667,0.0,0.0,0.0,0.0,0.7083333333333334,5.0,0.0
A-1d5444,2024-01-18,Basic,24,Cybersecurity,US,partner,False,0,257,Pro,24.0,0.0,0.0,annual,1.0,0.0,9.0,15,53.0,10.6,4.0,5.0,82.0,10.25,5.0,8.0,303.7647058823529,0.0,0.0,0.0,0.0,2.2916666666666665,4.0,1.0
A-0f3e88,2023-07-23,Basic,7,HealthTech,US,other,False,0,436,Basic,17.0,323.0,3876.0,monthly,0.0,0.0,1.0,105,24.0,8.0,4.0,3.0,82.0,10.25,10.0,7.0,282.32608695652175,1.0,2.7083333333333335,0.0,0.0,2.604166666666667,5.0,0.0
A-7641d3,2023-02-16,Pro,8,EdTech,US,partner,True,0,593,Pro,61.0,2989.0,35868.0,monthly,0.0,1.0,4.0,59,22.0,11.0,1.0,2.0,75.0,9.375,1.0,7.0,314.5,0.0,0.0,0.0,0.0,1.8958333333333333,5.0,0.5
A-cd458b,2024-06-15,Basic,10,DevTools,US,other,True,1,108,Basic,27.0,513.0,6156.0,monthly,0.0,0.0,7.0,5,32.0,10.666666666666666,1.0,3.0,92.0,9.2,1.0,9.0,312.7260273972603,1.0,0.08333333333333333,5.0,0.0,1.4479166666666667,4.5,1.0
A-c16b88,2023-12-02,Enterprise,23,HealthTech,US,event,False,0,304,Basic,23.0,0.0,0.0,annual,0.0,0.0,2.0,103,12.0,6.0,1.0,2.0,77.0,9.625,4.0,7.0,334.5744680851064,0.0,0.0,0.0,0.0,2.013888888888889,3.0,0.6666666666666666
A-59f724,2023-11-03,Enterprise,3,HealthTech,US,other,True,0,333,Basic,3.0,0.0,0.0,monthly,2.0,0.0,7.0,38,42.0,10.5,0.0,4.0,120.0,10.909090909090908,4.0,11.0,313.8833333333333,1.0,1.0833333333333333,5.0,0.0,0.6666666666666666,4.333333333333333,0.6666666666666666
A-87aa7b,2024-05-16,Pro,24,HealthTech,US,organic,True,1,138,Enterprise,24.0,4776.0,57312.0,monthly,3.0,2.0,10.0,7,13.0,6.5,3.0,2.0,58.0,11.6,5.0,5.0,276.5806451612903,0.0,0.0,0.0,0.0,1.25,0.0,0.5
A-1e6fc3,2023-12-06,Pro,1,EdTech,FR,other,False,0,300,Basic,11.0,0.0,0.0,annual,0.0,0.0,0.0,34,30.0,10.0,0.0,3.0,50.0,10.0,0.0,5.0,353.88,0.0,0.0,0.0,0.0,0.9916666666666666,3.6666666666666665,0.6
A-39ddf4,2024-12-05,Enterprise,40,EdTech,US,partner,False,1,-65,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,13.0,6.5,6.0,2.0,88.0,9.777777777777779,11.0,7.0,307.1860465116279,0.0,0.0,0.0,0.0,1.0729166666666667,4.333333333333333,0.75
A-34ea2f,2024-08-15,Enterprise,8,HealthTech,US,organic,False,1,47,Enterprise,23.0,0.0,0.0,monthly,0.0,0.0,3.0,7,49.0,12.25,2.0,4.0,88.0,11.0,4.0,7.0,321.21276595744683,1.0,2.9166666666666665,4.0,0.0,1.5297619047619049,3.8,0.42857142857142855
A-716841,2024-05-06,Pro,45,FinTech,US,other,False,1,148,Pro,45.0,2205.0,26460.0,annual,0.0,0.0,4.0,11,0.0,0.0,0.0,0.0,44.0,11.0,1.0,4.0,319.5483870967742,0.0,0.0,0.0,0.0,1.2416666666666667,4.0,0.0
A-558c72,2023-06-01,Basic,12,FinTech,US,organic,False,1,488,Basic,77.0,1463.0,17556.0,monthly,0.0,0.0,0.0,98,0.0,0.0,0.0,0.0,28.0,9.333333333333334,0.0,3.0,313.08,1.0,2.5,0.0,0.0,2.6770833333333335,4.5,0.5
A-b11cd0,2023-01-20,Pro,26,DevTools,US,ads,True,0,620,Pro,26.0,1274.0,15288.0,annual,0.0,0.0,0.0,73,15.0,15.0,0.0,1.0,20.0,10.0,0.0,2.0,308.5925925925926,0.0,0.0,0.0,0.0,1.2222222222222223,5.0,0.0
A-cc1d8d,2024-12-08,Pro,5,FinTech,US,other,False,1,-68,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,44.0,11.0,3.0,4.0,93.0,9.3,6.0,10.0,314.57142857142856,1.0,0.125,4.0,0.0,1.2583333333333333,4.5,0.4
A-7f4db3,2023-03-05,Pro,4,FinTech,US,other,False,0,576,Enterprise,4.0,0.0,0.0,monthly,0.0,0.0,2.0,24,34.0,8.5,0.0,4.0,117.0,9.75,4.0,11.0,340.7027027027027,1.0,0.5,0.0,0.0,0.6916666666666667,3.25,0.4
A-db5e9e,2024-11-09,Basic,4,DevTools,US,partner,False,1,-39,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,15.0,15.0,1.0,1.0,76.0,10.857142857142858,2.0,6.0,295.3137254901961,0.0,0.0,0.0,0.0,2.75,5.0,0.0
A-cc102e,2024-04-15,Enterprise,13,HealthTech,US,partner,False,1,169,Enterprise,13.0,2587.0,31044.0,monthly,0.0,0.0,4.0,8,6.0,6.0,0.0,1.0,21.0,7.0,2.0,3.0,300.9189189189189,0.0,0.0,0.0,0.0,1.0,4.0,0.3333333333333333
A-82d8a6,2024-11-28,Basic,5,Cybersecurity,UK,ads,False,1,-58,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,25.0,8.333333333333334,0.0,3.0,97.0,8.818181818181818,4.0,8.0,287.81666666666666,1.0,2.2083333333333335,4.0,0.0,1.5972222222222223,4.0,0.6666666666666666
A-dec005,2023-10-13,Pro,21,HealthTech,US,partner,False,1,354,Basic,21.0,399.0,4788.0,monthly,0.0,0.0,3.0,9,27.0,9.0,8.0,3.0,61.0,10.166666666666666,11.0,6.0,304.8333333333333,0.0,0.0,0.0,0.0,2.458333333333333,3.0,0.5
A-5790f4,2024-12-22,Pro,1,FinTech,UK,event,True,1,-82,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,11.0,11.0,3.0,1.0,36.0,9.0,5.0,2.0,297.2903225806452,1.0,2.9166666666666665,4.0,0.0,2.0277777777777777,4.0,0.0
A-7c83a1,2024-05-06,Pro,12,Cybersecurity,US,partner,False,0,148,Pro,12.0,588.0,7056.0,annual,0.0,0.0,7.0,4,25.0,12.5,0.0,2.0,69.0,11.5,2.0,6.0,322.8888888888889,0.0,0.0,0.0,0.0,1.75,4.0,0.5
